#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50120144|ref|YP_049311.1|	1_1094	389	386	91	98	354	64.55	  395
gi|50120146|ref|YP_049313.1|	1_456	256	254	96	97	251	47.81	  179
gi|50120148|ref|YP_049315.1|	1_1280	295	253	81	94	239	49.79	  231
gi|50120149|ref|YP_049316.1|	1_1095	440	442	100	99	440	67.50	  551
gi|50120150|ref|YP_049317.1|	1_1096	560	558	99	100	559	71.91	  823
gi|50120151|ref|YP_049318.1|	1_1097	253	265	98	94	249	65.06	  310
gi|50120152|ref|YP_049319.1|	1_1098	285	285	100	100	285	95.09	  578
gi|50120153|ref|YP_049320.1|	1_1099	323	322	99	99	322	76.09	  496
gi|50120154|ref|YP_049321.1|	1_1100	476	459	98	99	468	63.89	  570
gi|50120156|ref|YP_049323.1|	1_1101	179	181	100	100	181	67.40	  242
gi|50120158|ref|YP_049325.1|	1_1102	397	397	100	100	397	77.33	  625
gi|50120159|ref|YP_049326.1|	1_1103	286	286	100	100	286	79.02	  451
gi|50120160|ref|YP_049327.1|	1_1104	256	258	99	99	255	84.71	  436
gi|50120161|ref|YP_049328.1|	1_1105	227	181	79	100	181	73.48	  281
gi|50120162|ref|YP_049329.1|	1_1106	177	228	100	78	177	85.88	  271
gi|50120163|ref|YP_049330.1|	1_1107	809	810	100	100	810	78.64	 1100
gi|50120164|ref|YP_049331.1|	1_2755	377	375	99	99	376	81.91	  605
gi|50120165|ref|YP_049332.1|	1_2754	336	338	99	97	334	67.66	  482
gi|50120166|ref|YP_049333.1|	1_2753	397	399	99	99	396	77.02	  578
gi|50120167|ref|YP_049334.1|	1_2752	564	568	100	100	568	77.82	  936
gi|229220653|ref|YP_049335.2|	1_2751	166	166	98	98	162	63.58	  205
gi|50120169|ref|YP_049336.1|	1_2750	157	187	96	81	151	54.30	  166
gi|50120170|ref|YP_049337.1|	1_2745	336	342	99	98	335	71.64	  488
gi|50120171|ref|YP_049338.1|	1_2746	372	371	99	99	369	65.04	  507
gi|50120172|ref|YP_049339.1|	1_1441	92	91	93	96	90	61.11	94.4
gi|50120173|ref|YP_049340.1|	1_2748	291	400	82	69	240	66.67	  350
gi|50120174|ref|YP_049341.1|	1_2749	117	113	97	100	114	55.26	  132
gi|50120175|ref|YP_049342.1|	1_1424	659	725	88	82	596	57.05	  637
gi|50120176|ref|YP_049343.1|	1_1429	160	165	91	88	146	57.53	  187
gi|50120177|ref|YP_049344.1|	1_1430	140	132	91	95	129	55.04	  137
gi|50120178|ref|YP_049345.1|	1_1431	259	263	97	96	252	75.00	  387
gi|50120179|ref|YP_049346.1|	1_1432	183	142	72	92	131	67.94	  196
gi|50120180|ref|YP_049347.1|	1_1434	578	575	99	99	570	78.25	  960
gi|50120181|ref|YP_049348.1|	1_1435	537	558	96	91	509	68.79	  652
gi|50120182|ref|YP_049349.1|	1_1436	216	216	100	100	216	65.28	  275
gi|50120183|ref|YP_049350.1|	1_1437	486	479	98	99	478	71.97	  699
gi|50120184|ref|YP_049351.1|	1_1438	316	315	96	96	303	73.27	  390
gi|50120185|ref|YP_049352.1|	1_1439	671	679	94	99	635	66.91	  766
gi|50120186|ref|YP_049353.1|	1_1440	206	208	90	89	186	60.75	  246
gi|50120188|ref|YP_049355.1|	1_1426	181	180	100	100	183	58.47	  212
gi|50120190|ref|YP_049357.1|	1_2744	767	770	96	98	757	58.63	  816
gi|50120191|ref|YP_049358.1|	1_1948	327	343	93	92	307	70.66	  419
gi|50120192|ref|YP_049359.1|	1_1116	212	212	100	100	212	70.75	  299
gi|50120193|ref|YP_049360.1|	1_1117	345	306	86	97	298	87.25	  550
gi|50120194|ref|YP_049361.1|	1_1118	208	208	100	100	208	94.71	  402
gi|50120195|ref|YP_049362.1|	1_1119	429	429	100	99	429	88.34	  754
gi|50120196|ref|YP_049363.1|	1_1120	238	235	99	100	235	91.49	  442
gi|50120197|ref|YP_049364.1|	1_1121	123	118	93	97	114	74.56	  181
gi|50120198|ref|YP_049365.1|	1_1122	487	487	100	100	487	76.18	  750
gi|50120199|ref|YP_049366.1|	1_1123	155	155	100	100	155	85.16	  281
gi|50120200|ref|YP_049367.1|	1_1124	183	189	99	96	182	87.36	  334
gi|50120201|ref|YP_049368.1|	1_1125	292	292	100	100	292	92.12	  556
gi|50120202|ref|YP_049369.1|	1_1126	345	346	100	99	345	71.01	  509
gi|50120203|ref|YP_049370.1|	1_1127	237	237	100	100	237	96.62	  467
gi|50120204|ref|YP_049371.1|	1_1128	150	150	99	99	149	85.91	  228
gi|50120205|ref|YP_049372.1|	1_1129	699	672	98	100	694	59.37	  763
gi|50120217|ref|YP_049384.1|	1_714	72	249	78	22	56	62.50	84.3
gi|50120218|ref|YP_049385.1|	1_1339	75	75	96	97	73	64.38	94.7
gi|50120219|ref|YP_049386.1|	1_1130	205	228	99	89	204	58.33	  248
gi|50120228|ref|YP_049395.1|	1_1131	63	62	100	100	63	71.43	77.0
gi|50120229|ref|YP_049396.1|	1_1132	223	224	99	99	221	66.97	  311
gi|50120230|ref|YP_049397.1|	1_1133	375	375	100	100	375	87.73	  694
gi|50120231|ref|YP_049398.1|	1_1134	125	127	99	94	124	66.13	  174
gi|50120233|ref|YP_049400.1|	1_1135	69	69	100	100	69	97.10	  134
gi|50120234|ref|YP_049401.1|	1_1136	127	127	100	100	127	68.50	  165
gi|50120235|ref|YP_049402.1|	1_1138	65	69	98	100	69	69.57	91.7
gi|50120236|ref|YP_049403.1|	1_1139	321	321	100	100	321	94.39	  638
gi|50120237|ref|YP_049404.1|	1_1140	227	245	98	91	222	75.23	  358
gi|50120238|ref|YP_049405.1|	1_1141	87	87	100	100	87	90.80	  145
gi|50120239|ref|YP_049406.1|	1_1142	403	403	99	99	402	89.05	  749
gi|50120240|ref|YP_049407.1|	1_1143	371	388	98	98	382	63.35	  457
gi|50120241|ref|YP_049408.1|	1_1144	370	370	100	100	370	87.57	  616
gi|50120242|ref|YP_049409.1|	1_1145	634	636	100	98	623	84.91	 1115
gi|50120243|ref|YP_049410.1|	1_1146	156	156	100	100	156	96.15	  311
gi|50120244|ref|YP_049411.1|	1_1147	105	105	100	100	105	82.86	  183
gi|50120245|ref|YP_049412.1|	1_1148	213	219	99	96	210	71.90	  313
gi|50120246|ref|YP_049413.1|	1_1149	341	343	100	99	341	78.01	  527
gi|50120247|ref|YP_049414.1|	1_1150	184	184	98	99	182	68.68	  247
gi|50120248|ref|YP_049415.1|	1_1151	860	860	100	100	860	90.70	 1657
gi|50120249|ref|YP_049416.1|	1_1152	160	160	100	100	160	76.25	  267
gi|50120250|ref|YP_049417.1|	1_1153	241	241	100	100	241	90.46	  437
gi|50120251|ref|YP_049418.1|	1_1154	224	224	100	100	224	88.39	  403
gi|50120252|ref|YP_049419.1|	1_1155	246	246	100	100	246	91.06	  468
gi|50120253|ref|YP_049420.1|	1_1156	298	307	99	100	307	81.43	  520
gi|50120254|ref|YP_049421.1|	1_1157	509	527	96	97	489	76.42	  801
gi|50120255|ref|YP_049422.1|	1_1158	292	289	100	100	292	90.75	  497
gi|50120256|ref|YP_049423.1|	1_1159	159	161	100	99	159	87.42	  284
gi|50120257|ref|YP_049424.1|	1_1160	352	350	100	100	352	90.06	  626
gi|50120258|ref|YP_049425.1|	1_1161	474	476	100	99	474	90.08	  905
gi|50120259|ref|YP_049426.1|	1_1162	388	397	100	98	388	71.65	  519
gi|50120262|ref|YP_049429.1|	1_1164	554	554	100	100	554	93.68	 1089
gi|50120263|ref|YP_049430.1|	1_1165	407	407	99	99	406	81.28	  684
gi|50120264|ref|YP_049431.1|	1_1166	382	229	59	99	226	84.96	  395
gi|50120265|ref|YP_049432.1|	1_1168	266	266	100	100	266	84.96	  484
gi|50120266|ref|YP_049433.1|	1_1169	498	476	96	99	478	83.26	  795
gi|50120267|ref|YP_049434.1|	1_1170	552	552	100	100	552	90.58	 1063
gi|50120268|ref|YP_049435.1|	1_1171	149	148	98	99	146	90.41	  277
gi|50120269|ref|YP_049436.1|	1_1172	175	175	99	99	173	89.02	  325
gi|50120271|ref|YP_049438.1|	1_1173	555	562	100	100	565	70.80	  780
gi|50120272|ref|YP_049439.1|	1_1174	93	93	97	100	90	88.17	  138
gi|50120273|ref|YP_049440.1|	1_1175	255	260	100	98	256	74.61	  409
gi|50120274|ref|YP_049441.1|	1_1176	178	178	100	100	178	75.84	  288
gi|50120275|ref|YP_049442.1|	1_1177	547	547	100	100	547	90.86	 1034
gi|50120276|ref|YP_049443.1|	1_1178	142	142	100	100	142	81.69	  197
gi|50120277|ref|YP_049444.1|	1_1179	226	188	83	100	188	87.77	  343
gi|50120278|ref|YP_049445.1|	1_1180	910	909	98	99	894	80.97	 1454
gi|50120279|ref|YP_049446.1|	1_1181	191	192	100	99	191	63.87	  223
gi|50120280|ref|YP_049447.1|	1_1182	714	688	96	99	686	88.19	 1163
gi|50120281|ref|YP_049448.1|	1_1183	562	561	100	100	562	76.87	  853
gi|50120283|ref|YP_049450.1|	1_1184	68	68	100	100	68	67.65	98.2
gi|50120287|ref|YP_049454.1|	1_1185	319	319	100	100	319	80.25	  549
gi|50120288|ref|YP_049455.1|	1_1186	497	476	95	99	472	72.46	  708
gi|50120289|ref|YP_049456.1|	1_1187	247	247	100	100	247	76.52	  382
gi|50120290|ref|YP_049457.1|	1_1188	218	220	100	100	220	75.91	  340
gi|50120291|ref|YP_049458.1|	1_1189	314	309	99	99	312	71.79	  453
gi|50120292|ref|YP_049459.1|	1_1190	245	245	99	99	244	73.77	  358
gi|50120294|ref|YP_049461.1|	1_1191	263	262	99	99	263	68.44	  350
gi|50120295|ref|YP_049462.1|	1_1192	428	428	98	98	421	92.64	  828
gi|50120296|ref|YP_049463.1|	1_1193	129	129	100	100	129	89.15	  207
gi|50120297|ref|YP_049464.1|	1_1194	115	115	100	100	115	88.70	  207
gi|50120298|ref|YP_049465.1|	1_1195	588	588	100	100	588	95.75	 1132
gi|50120299|ref|YP_049466.1|	1_1196	238	238	100	100	238	93.70	  446
gi|50120300|ref|YP_049467.1|	1_1197	935	935	100	100	935	87.81	 1748
gi|50120301|ref|YP_049468.1|	1_1198	408	413	100	100	413	89.10	  726
gi|50120302|ref|YP_049469.1|	1_1199	388	388	100	97	375	95.10	  719
gi|50120303|ref|YP_049470.1|	1_1200	290	290	100	100	290	95.17	  555
gi|50120304|ref|YP_049471.1|	1_1202	522	521	100	100	522	90.80	  989
gi|50120305|ref|YP_049472.1|	1_1203	379	379	100	100	379	88.13	  694
gi|50120306|ref|YP_049473.1|	1_1204	38	38	100	100	38	76.32	64.7
gi|50120307|ref|YP_049474.1|	1_1205	97	97	99	99	96	79.17	  159
gi|50120308|ref|YP_049475.1|	1_1206	134	134	100	100	134	81.34	  236
gi|50120309|ref|YP_049476.1|	1_1207	228	228	100	100	228	90.79	  426
gi|50120310|ref|YP_049477.1|	1_1208	141	141	100	100	141	93.62	  239
gi|50120311|ref|YP_049478.1|	1_1209	395	398	33	33	131	83.21	  135
gi|50120312|ref|YP_049479.1|	1_1210	430	428	100	100	430	88.60	  789
gi|50120313|ref|YP_049480.1|	1_1211	169	168	100	100	169	87.57	  306
gi|50120314|ref|YP_049481.1|	1_1212	258	274	99	99	273	77.29	  365
gi|50120315|ref|YP_049482.1|	1_1213	238	239	99	99	237	80.17	  392
gi|50120317|ref|YP_049484.1|	1_1215	353	243	68	99	242	86.78	  437
gi|50120318|ref|YP_049485.1|	1_1216	241	241	100	100	241	70.54	  345
gi|50120319|ref|YP_049486.1|	1_1217	320	311	94	97	302	73.51	  407
gi|50120320|ref|YP_049487.1|	1_1218	351	350	99	99	349	89.40	  656
gi|50120321|ref|YP_049488.1|	1_1219	250	250	100	100	250	92.00	  463
gi|50120322|ref|YP_049489.1|	1_1220	1045	1045	99	99	1037	84.38	 1792
gi|50120323|ref|YP_049490.1|	1_1221	493	504	93	99	459	62.95	  613
gi|50120324|ref|YP_049491.1|	1_1222	419	419	98	98	409	69.17	  563
gi|50120325|ref|YP_049492.1|	1_1223	116	133	73	64	85	54.12	  100
gi|50120326|ref|YP_049493.1|	1_1224	150	147	100	100	150	53.33	  148
gi|50120327|ref|YP_049494.1|	1_1225	348	360	97	94	339	71.68	  501
gi|50120328|ref|YP_049495.1|	1_1228	339	338	99	100	338	84.02	  605
gi|50120329|ref|YP_049496.1|	1_1229	491	489	99	99	488	79.92	  789
gi|50120330|ref|YP_049497.1|	1_1230	263	263	100	100	263	76.43	  379
gi|50120332|ref|YP_049499.1|	1_1232	256	261	99	98	256	77.34	  400
gi|50120333|ref|YP_049500.1|	1_1233	229	229	100	100	229	85.15	  378
gi|50120334|ref|YP_049501.1|	1_1234	352	352	100	100	352	77.27	  548
gi|50120335|ref|YP_049502.1|	1_2986	287	284	87	88	251	62.15	  337
gi|50120336|ref|YP_049503.1|	1_2985	326	326	99	99	325	75.08	  499
gi|50120337|ref|YP_049504.1|	1_2984	383	383	99	99	381	72.70	  613
gi|50120338|ref|YP_049505.1|	1_2983	356	356	99	99	355	77.75	  586
gi|50120339|ref|YP_049506.1|	1_2982	414	415	99	99	413	78.45	  652
gi|50120340|ref|YP_049507.1|	1_4120	321	322	100	100	322	68.32	  456
gi|50120341|ref|YP_049508.1|	1_1236	273	273	100	100	273	70.70	  416
gi|50120342|ref|YP_049509.1|	1_1237	332	331	100	100	332	75.00	  510
gi|50120343|ref|YP_049510.1|	1_1238	416	416	100	100	416	91.59	  793
gi|50120344|ref|YP_049511.1|	1_1239	358	358	99	92	331	89.89	  627
gi|50120345|ref|YP_049512.1|	1_1510	211	213	100	99	211	87.20	  370
gi|50120346|ref|YP_049513.1|	1_1509	302	302	100	100	302	86.75	  548
gi|50120347|ref|YP_049514.1|	1_1508	1015	984	97	100	984	88.92	 1872
gi|50120348|ref|YP_049515.1|	1_1241	676	677	100	100	677	88.63	 1258
gi|50120349|ref|YP_049516.1|	1_1242	369	369	100	100	369	89.97	  690
gi|50120350|ref|YP_049517.1|	1_1243	213	213	100	100	213	90.14	  403
gi|50120351|ref|YP_049518.1|	1_1244	193	173	88	98	170	94.12	  325
gi|50120352|ref|YP_049519.1|	1_1245	611	604	98	99	603	57.05	  699
gi|50120354|ref|YP_049521.1|	1_1247	528	280	51	97	271	84.87	  465
gi|50120356|ref|YP_049523.1|	1_1248	378	378	100	100	378	80.69	  658
gi|50120357|ref|YP_049524.1|	1_1249	144	144	100	100	144	74.31	  230
gi|50120358|ref|YP_049525.1|	1_1250	722	723	97	97	703	70.98	 1025
gi|50120375|ref|YP_049542.1|	1_1253	369	341	61	68	237	31.65	  112
gi|50120376|ref|YP_049543.1|	1_1254	305	305	99	100	305	41.83	  252
gi|50120377|ref|YP_049544.1|	1_1263	469	475	99	99	474	66.03	  648
gi|50120378|ref|YP_049545.1|	1_1264	456	457	100	99	456	73.68	  692
gi|50120379|ref|YP_049546.1|	1_1259	283	285	100	99	283	64.31	  397
gi|50120380|ref|YP_049547.1|	1_1258	178	178	99	99	176	80.68	  310
gi|50120381|ref|YP_049548.1|	1_1257	290	289	99	99	287	81.18	  496
gi|50120382|ref|YP_049549.1|	1_1267	298	298	100	100	298	81.88	  484
gi|50120383|ref|YP_049550.1|	1_1269	468	468	100	100	468	94.44	  912
gi|50120385|ref|YP_049552.1|	1_1271	225	224	100	100	225	57.33	  268
gi|50120386|ref|YP_049553.1|	1_1272	260	259	99	99	258	53.49	  286
gi|50120387|ref|YP_049554.1|	1_1273	710	713	100	99	713	67.74	 1014
gi|50120388|ref|YP_049555.1|	1_420	185	176	86	91	161	39.13	  117
gi|50120389|ref|YP_049556.1|	1_1235	539	623	39	43	279	25.45	46.6
gi|50120392|ref|YP_049559.1|	1_1277	357	312	85	98	305	56.39	  362
gi|50120394|ref|YP_049561.1|	1_706	285	285	100	99	285	88.07	  506
gi|50120395|ref|YP_049562.1|	1_707	503	503	100	100	503	86.68	  885
gi|50120396|ref|YP_049563.1|	1_708	643	643	100	100	643	78.07	 1005
gi|50120397|ref|YP_049564.1|	1_715	328	328	100	100	328	85.06	  590
gi|50120398|ref|YP_049565.1|	1_716	312	312	100	100	313	89.78	  574
gi|50120399|ref|YP_049566.1|	1_717	515	515	100	100	515	85.24	  887
gi|50120400|ref|YP_049567.1|	1_718	343	346	99	99	343	90.96	  591
gi|50120401|ref|YP_049568.1|	1_719	377	377	100	100	377	82.23	  639
gi|50120402|ref|YP_049569.1|	1_720	634	661	100	100	661	80.64	 1082
gi|50120403|ref|YP_049570.1|	1_721	296	296	100	100	296	82.43	  518
gi|50120404|ref|YP_049571.1|	1_722	274	275	99	99	273	78.02	  455
gi|50120411|ref|YP_049578.1|	1_1401	84	112	100	75	84	67.86	  118
gi|50120412|ref|YP_049579.1|	1_1400	110	110	100	100	110	92.73	  220
gi|50120413|ref|YP_049580.1|	1_1399	196	196	100	100	196	85.71	  342
gi|50120414|ref|YP_049581.1|	1_2446	134	134	100	100	134	91.04	  225
gi|50120416|ref|YP_049583.1|	1_1409	299	299	100	100	299	92.64	  509
gi|50120421|ref|YP_049588.1|	1_1622	191	171	69	77	133	38.35	  107
gi|50120422|ref|YP_049589.1|	1_697	92	47	41	79	38	44.74	33.1
gi|50120423|ref|YP_049590.1|	1_1456	242	251	88	86	217	34.10	  135
gi|50120426|ref|YP_049593.1|	1_2700	7523	2300	23	76	1796	41.70	 1251
gi|50120428|ref|YP_049595.1|	1_1419	1040	1037	98	99	1024	69.73	 1466
gi|50120429|ref|YP_049596.1|	1_1420	358	357	99	100	357	63.31	  451
gi|50120433|ref|YP_049600.1|	1_545	441	448	95	93	418	55.02	  466
gi|50120434|ref|YP_049601.1|	1_544	525	503	96	96	510	35.10	  229
gi|50120435|ref|YP_049602.1|	1_543	209	196	95	97	199	48.74	  180
gi|50120437|ref|YP_049604.1|	1_542	314	315	99	99	315	58.41	  367
gi|50120438|ref|YP_049605.1|	1_1421	238	238	100	100	238	63.87	  315
gi|50120439|ref|YP_049606.1|	1_1422	299	297	99	99	296	78.38	  499
gi|50120440|ref|YP_049607.1|	1_1423	435	429	100	95	410	85.52	  720
gi|50120441|ref|YP_049608.1|	1_1278	297	298	99	98	294	57.14	  343
gi|50120443|ref|YP_049610.1|	1_1425	698	716	99	97	697	87.09	 1288
gi|50120444|ref|YP_049611.1|	1_1802	559	561	100	100	561	58.65	  659
gi|50120445|ref|YP_049612.1|	1_1336	634	281	30	67	198	32.51	70.9
gi|50120452|ref|YP_049619.1|	1_1442	325	324	99	95	309	65.12	  415
gi|50120454|ref|YP_049621.1|	1_1443	317	317	100	100	317	80.76	  518
gi|50120455|ref|YP_049622.1|	1_1444	440	438	99	99	437	84.90	  746
gi|50120458|ref|YP_049625.1|	1_1458	367	362	96	97	351	62.39	  418
gi|50120459|ref|YP_049626.1|	1_1459	288	288	100	100	288	78.12	  399
gi|50120460|ref|YP_049627.1|	1_1460	288	283	97	98	278	78.06	  435
gi|50120461|ref|YP_049628.1|	1_1461	340	375	93	89	316	83.53	  548
gi|50120462|ref|YP_049629.1|	1_1462	340	340	100	100	340	77.65	  555
gi|50120465|ref|YP_049632.1|	1_2916	267	261	94	96	251	50.20	  255
gi|50120466|ref|YP_049633.1|	1_1463	337	337	99	99	333	85.59	  581
gi|50120467|ref|YP_049634.1|	1_1464	238	242	98	96	234	64.10	  305
gi|50120468|ref|YP_049635.1|	1_1465	446	446	99	99	445	93.26	  777
gi|50120477|ref|YP_049644.1|	1_1466	474	478	100	100	478	81.38	  797
gi|161501879|ref|YP_049645.2|	1_1467	477	451	92	98	441	82.99	  762
gi|50120482|ref|YP_049649.1|	1_1299	486	485	98	98	477	81.76	  815
gi|50120483|ref|YP_049650.1|	1_1978	592	580	97	98	574	64.29	  633
gi|50120484|ref|YP_049651.1|	1_1980	503	289	54	94	271	68.27	  377
gi|50120486|ref|YP_049653.1|	1_1981	275	271	96	96	263	55.51	  271
gi|50120487|ref|YP_049654.1|	1_1982	292	267	84	92	245	57.14	  249
gi|50120490|ref|YP_049657.1|	1_1539	597	597	99	99	593	82.80	 1043
gi|50120491|ref|YP_049658.1|	1_1540	269	267	99	99	266	78.57	  423
gi|50120492|ref|YP_049659.1|	1_1541	529	569	91	93	482	67.92	  623
gi|50120493|ref|YP_049660.1|	1_1542	376	365	96	97	362	70.72	  509
gi|50120494|ref|YP_049661.1|	1_1543	312	308	98	99	305	75.41	  483
gi|50120495|ref|YP_049662.1|	1_1547	252	255	89	99	225	52.94	  260
gi|50120496|ref|YP_049663.1|	1_4040	245	182	71	96	174	73.56	  266
gi|50120497|ref|YP_049664.1|	1_2089	204	208	99	98	203	52.22	  212
gi|50120498|ref|YP_049665.1|	1_2088	207	201	97	99	200	46.00	  185
gi|50120499|ref|YP_049666.1|	1_2087	548	566	99	99	558	60.22	  671
gi|50120500|ref|YP_049667.1|	1_2086	207	206	99	100	206	60.68	  239
gi|50120501|ref|YP_049668.1|	1_2085	216	209	91	94	197	46.70	  167
gi|50120502|ref|YP_049669.1|	1_2084	220	221	100	100	221	65.16	  311
gi|50120503|ref|YP_049670.1|	1_1560	323	325	99	98	320	78.44	  523
gi|50120504|ref|YP_049671.1|	1_1447	279	287	100	96	280	72.14	  411
gi|50120507|ref|YP_049674.1|	1_1402	399	399	100	100	399	85.46	  625
gi|50120508|ref|YP_049675.1|	1_393	411	445	91	98	442	29.41	  126
gi|50120510|ref|YP_049677.1|	1_1411	55	205	67	18	37	37.84	29.3
gi|50120511|ref|YP_049678.1|	1_2309	207	199	90	97	190	50.00	  194
gi|50120513|ref|YP_049680.1|	1_2342	296	296	100	100	296	91.55	  546
gi|50120520|ref|YP_049687.1|	1_1408	252	252	100	100	252	95.24	  484
gi|50120521|ref|YP_049688.1|	1_1407	230	230	100	100	230	90.43	  424
gi|50120522|ref|YP_049689.1|	1_1406	127	127	100	100	127	91.34	  239
gi|50120526|ref|YP_049693.1|	1_3626	300	336	99	92	309	27.51	  107
gi|50120529|ref|YP_049696.1|	1_1410	118	117	98	99	116	79.31	  196
gi|50120530|ref|YP_049697.1|	1_2345	615	208	24	67	162	27.78	64.7
gi|50120533|ref|YP_049700.1|	1_1602	310	314	100	99	310	85.81	  532
gi|50120536|ref|YP_049703.1|	1_1753	141	143	100	99	141	73.05	  219
gi|50120539|ref|YP_049706.1|	1_2532	232	184	54	72	134	29.10	37.4
gi|50120541|ref|YP_049708.1|	1_1607	248	248	99	99	245	75.51	  389
gi|50120542|ref|YP_049709.1|	1_1608	633	564	89	99	561	85.03	  983
gi|50120545|ref|YP_049712.1|	1_1609	101	100	99	100	100	65.00	  133
gi|50120546|ref|YP_049713.1|	1_1610	338	338	100	100	338	84.02	  610
gi|50120547|ref|YP_049714.1|	1_1612	439	291	75	100	329	54.41	  254
gi|50120548|ref|YP_049715.1|	1_1613	297	296	99	100	296	76.01	  467
gi|50120549|ref|YP_049716.1|	1_1614	227	227	100	100	227	77.97	  380
gi|50120551|ref|YP_049718.1|	1_1615	346	342	100	100	346	68.50	  478
gi|50120552|ref|YP_049719.1|	1_1616	91	74	66	85	63	39.68	49.3
gi|50120553|ref|YP_049720.1|	1_1617	242	238	99	100	241	72.20	  365
gi|50120554|ref|YP_049721.1|	1_1618	915	915	100	100	915	84.92	 1634
gi|50120555|ref|YP_049722.1|	1_1619	92	91	99	100	91	82.42	  145
gi|50120556|ref|YP_049723.1|	1_1620	215	215	96	99	216	65.74	  287
gi|50120557|ref|YP_049724.1|	1_1621	92	77	70	83	64	87.50	  120
gi|50120559|ref|YP_049726.1|	1_1628	69	69	100	100	69	82.61	  121
gi|50120560|ref|YP_049727.1|	1_1629	194	194	100	100	194	72.68	  286
gi|50120561|ref|YP_049728.1|	1_1630	64	64	100	100	64	89.06	  121
gi|50120562|ref|YP_049729.1|	1_1639	174	308	94	55	169	40.24	  121
gi|50120584|ref|YP_049751.1|	1_146	279	264	89	94	248	62.10	  321
gi|50120585|ref|YP_049752.1|	1_147	88	88	100	100	88	73.86	  140
gi|50120597|ref|YP_049764.1|	1_744	132	133	100	100	133	86.47	  227
gi|50120614|ref|YP_049781.1|	1_1644	265	263	97	97	256	66.02	  348
gi|50120615|ref|YP_049782.1|	1_2163	442	312	70	99	314	48.73	  303
gi|50120616|ref|YP_049783.1|	1_2681	67	64	96	100	64	70.31	  100
gi|50120617|ref|YP_049784.1|	1_2680	573	573	99	100	575	72.22	  743
gi|50120619|ref|YP_049786.1|	1_2678	119	116	97	100	116	91.38	  201
gi|50120620|ref|YP_049787.1|	1_2677	192	193	100	99	192	94.79	  383
gi|50120621|ref|YP_049788.1|	1_2676	295	295	100	100	295	86.78	  530
gi|50120622|ref|YP_049789.1|	1_2675	351	376	99	98	376	72.07	  514
gi|50120623|ref|YP_049790.1|	1_2674	666	677	100	100	678	83.33	 1102
gi|50120624|ref|YP_049791.1|	1_2673	165	165	100	100	165	93.94	  306
gi|50120625|ref|YP_049792.1|	1_2672	561	566	100	100	566	73.14	  807
gi|50120626|ref|YP_049793.1|	1_2671	290	272	94	100	272	91.91	  511
gi|50120627|ref|YP_049794.1|	1_2670	350	350	100	100	350	95.14	  679
gi|50120628|ref|YP_049795.1|	1_2669	129	129	100	100	129	97.67	  253
gi|50120629|ref|YP_049796.1|	1_2668	214	214	100	100	214	85.98	  358
gi|50120630|ref|YP_049797.1|	1_2667	383	383	100	100	383	73.11	  588
gi|50120631|ref|YP_049798.1|	1_2666	694	695	99	99	694	86.94	 1229
gi|50120632|ref|YP_049799.1|	1_459	139	140	49	48	68	27.94	32.7
gi|50120633|ref|YP_049800.1|	1_2665	145	145	100	100	145	51.03	  156
gi|50120634|ref|YP_049801.1|	1_2664	98	99	100	100	99	74.75	  145
gi|50120635|ref|YP_049802.1|	1_2663	222	185	81	97	179	62.57	  248
gi|50120636|ref|YP_049803.1|	1_2661	138	139	100	99	138	84.78	  248
gi|50120637|ref|YP_049804.1|	1_2660	134	134	100	100	134	90.30	  250
gi|50120638|ref|YP_049805.1|	1_2659	224	223	88	99	196	67.87	  295
gi|50120639|ref|YP_049806.1|	1_2658	405	399	100	100	407	65.85	  500
gi|50120640|ref|YP_049807.1|	1_2657	251	251	99	99	250	73.60	  367
gi|50120641|ref|YP_049808.1|	1_2656	260	260	100	100	260	83.85	  453
gi|50120642|ref|YP_049809.1|	1_2655	239	239	99	100	240	81.67	  362
gi|50120643|ref|YP_049810.1|	1_2654	369	369	100	100	369	83.47	  563
gi|50120644|ref|YP_049811.1|	1_2653	320	316	100	100	320	67.50	  432
gi|50120645|ref|YP_049812.1|	1_2652	568	640	74	63	420	62.14	  441
gi|50120646|ref|YP_049813.1|	1_2651	317	309	99	99	317	53.31	  327
gi|50120647|ref|YP_049814.1|	1_2650	261	260	99	99	259	66.80	  328
gi|50120648|ref|YP_049815.1|	1_2649	89	89	100	100	89	82.02	  130
gi|50120649|ref|YP_049816.1|	1_2648	258	258	95	95	245	83.27	  387
gi|50120650|ref|YP_049817.1|	1_2647	140	138	94	99	137	57.66	  137
gi|50120651|ref|YP_049818.1|	1_2646	137	138	100	100	138	84.78	  233
gi|50120652|ref|YP_049819.1|	1_2645	337	338	99	99	334	90.12	  609
gi|50120653|ref|YP_049820.1|	1_2644	161	162	94	93	151	76.16	  189
gi|50120654|ref|YP_049821.1|	1_2643	432	440	95	94	426	40.52	  229
gi|50120655|ref|YP_049822.1|	1_2642	148	146	99	100	146	68.49	  199
gi|50120656|ref|YP_049823.1|	1_2641	457	456	99	99	455	88.35	  801
gi|50120657|ref|YP_049824.1|	1_2639	240	181	65	88	162	55.56	  174
gi|50120658|ref|YP_049825.1|	1_2638	330	330	100	100	330	90.61	  606
gi|50120659|ref|YP_049826.1|	1_2637	574	573	100	100	575	73.45	  757
