#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50120054|ref|YP_049221.1|	1_3016	458	450	98	99	450	88.67	  759
gi|50120056|ref|YP_049223.1|	1_3015	200	200	100	100	200	94.00	  392
gi|50120057|ref|YP_049224.1|	1_3014	193	201	100	96	193	76.17	  303
gi|50120058|ref|YP_049225.1|	1_3013	355	355	100	100	355	87.61	  649
gi|50120059|ref|YP_049226.1|	1_3012	381	387	98	97	375	92.53	  736
gi|50120060|ref|YP_049227.1|	1_3011	110	111	100	100	111	83.78	  178
gi|50120061|ref|YP_049228.1|	1_3010	615	604	98	98	593	88.08	 1058
gi|50120062|ref|YP_049229.1|	1_3009	322	323	100	100	323	74.30	  490
gi|50120063|ref|YP_049230.1|	1_3008	189	189	95	95	180	57.78	  197
gi|50120064|ref|YP_049231.1|	1_3006	149	149	100	100	149	93.96	  289
gi|50120065|ref|YP_049232.1|	1_3005	369	370	99	99	365	80.55	  595
gi|50120066|ref|YP_049233.1|	1_3004	158	157	100	99	158	87.34	  277
gi|50120067|ref|YP_049234.1|	1_3003	139	139	100	100	139	87.05	  233
gi|50120068|ref|YP_049235.1|	1_3002	326	324	99	99	322	76.71	  501
gi|50120069|ref|YP_049236.1|	1_3001	168	170	97	96	163	79.14	  250
gi|50120070|ref|YP_049237.1|	1_3000	621	620	99	99	620	88.87	 1150
gi|50120071|ref|YP_049238.1|	1_2999	303	303	100	100	303	79.21	  457
gi|50120072|ref|YP_049239.1|	1_2998	82	82	100	100	82	80.49	  134
gi|50120073|ref|YP_049240.1|	1_2997	482	482	100	100	482	90.46	  905
gi|50120074|ref|YP_049241.1|	1_2996	196	198	100	99	196	81.12	  339
gi|50120075|ref|YP_049242.1|	1_2995	302	306	100	100	306	75.82	  487
gi|50120076|ref|YP_049243.1|	1_2994	163	163	100	100	163	86.50	  299
gi|50120077|ref|YP_049244.1|	1_2993	454	457	99	99	454	80.40	  739
gi|50120078|ref|YP_049245.1|	1_2992	296	297	100	99	296	92.23	  546
gi|50120079|ref|YP_049246.1|	1_2991	110	110	100	100	110	82.73	  187
gi|50120080|ref|YP_049247.1|	1_2990	204	204	100	100	204	86.76	  368
gi|50120081|ref|YP_049248.1|	1_2989	663	663	99	99	661	92.89	 1272
gi|50120082|ref|YP_049249.1|	1_2988	320	317	98	100	317	84.54	  536
gi|50120083|ref|YP_049250.1|	1_2987	495	489	89	99	440	73.57	  666
gi|50120084|ref|YP_049251.1|	1_2986	192	192	100	100	192	78.65	  324
gi|50120085|ref|YP_049252.1|	1_2985	104	104	98	98	102	82.35	  176
gi|50120086|ref|YP_049253.1|	1_2984	434	434	100	100	434	84.56	  756
gi|50120087|ref|YP_049254.1|	1_2983	207	207	99	99	206	92.72	  404
gi|50120088|ref|YP_049255.1|	1_2982	424	424	100	100	424	95.05	  821
gi|50120089|ref|YP_049256.1|	1_2981	793	787	99	99	783	93.90	 1517
gi|50120090|ref|YP_049257.1|	1_2980	90	90	100	100	90	95.56	  169
gi|50120091|ref|YP_049258.1|	1_2979	626	626	100	100	626	72.04	  944
gi|50120092|ref|YP_049259.1|	1_2978	121	130	100	100	130	58.46	  134
gi|50120094|ref|YP_049261.1|	1_2977	231	231	100	100	231	82.25	  410
gi|50120095|ref|YP_049262.1|	1_2976	358	349	97	100	349	85.39	  638
gi|50120096|ref|YP_049263.1|	1_2975	176	153	87	100	153	84.31	  269
gi|50120097|ref|YP_049264.1|	1_2974	589	588	100	100	589	78.61	  930
gi|50120098|ref|YP_049265.1|	1_2973	591	597	99	99	589	76.57	  902
gi|50120099|ref|YP_049266.1|	1_2972	107	112	100	96	107	99.07	  210
gi|50120100|ref|YP_049267.1|	1_2971	430	430	99	100	430	82.79	  698
gi|50120101|ref|YP_049268.1|	1_2970	287	287	93	93	266	81.58	  452
gi|50120102|ref|YP_049269.1|	1_2969	193	185	78	87	152	63.80	  195
gi|50120103|ref|YP_049270.1|	1_2968	106	108	98	96	104	66.35	  156
gi|50120104|ref|YP_049271.1|	1_2967	67	67	100	100	67	95.52	  135
gi|50120105|ref|YP_049272.1|	1_2966	122	122	100	100	122	80.33	  215
gi|50120106|ref|YP_049273.1|	1_2965	47	47	98	98	46	89.13	63.2
gi|50120107|ref|YP_049274.1|	1_2964	82	83	100	99	82	79.27	  135
gi|50120108|ref|YP_049275.1|	1_2963	1042	1047	98	97	1018	81.75	 1712
gi|50120109|ref|YP_049276.1|	1_2962	397	384	94	100	372	76.17	  555
gi|50120110|ref|YP_049277.1|	1_2961	213	196	89	96	189	75.13	  314
gi|50120111|ref|YP_049278.1|	1_2959	56	55	79	80	44	65.91	58.5
gi|50120112|ref|YP_049279.1|	1_2958	178	177	99	99	177	66.67	  223
gi|50120113|ref|YP_049280.1|	1_2956	133	122	92	100	122	80.33	  156
gi|50120114|ref|YP_049281.1|	1_2955	185	182	98	100	182	87.36	  329
gi|50120115|ref|YP_049282.1|	1_2954	691	678	100	100	697	75.18	 1023
gi|50120116|ref|YP_049283.1|	1_2953	109	109	100	100	109	89.91	  176
gi|50120117|ref|YP_049284.1|	1_2952	201	201	100	100	201	89.55	  375
gi|50120118|ref|YP_049285.1|	1_2951	629	629	100	100	629	88.55	 1147
gi|50120119|ref|YP_049286.1|	1_2950	214	214	100	100	214	88.32	  385
gi|50120120|ref|YP_049287.1|	1_2949	320	320	100	100	320	81.25	  523
gi|50120121|ref|YP_049288.1|	1_2948	561	561	100	100	562	84.88	  920
gi|50120123|ref|YP_049290.1|	1_2947	549	550	100	100	550	83.82	  984
gi|50120124|ref|YP_049291.1|	1_2499	684	736	79	76	564	43.44	  415
gi|50120126|ref|YP_049293.1|	1_942	717	715	99	99	715	86.57	 1266
gi|50120127|ref|YP_049294.1|	1_943	68	90	99	74	67	88.06	  129
gi|50120128|ref|YP_049295.1|	1_944	328	322	95	97	313	64.86	  417
gi|50120129|ref|YP_049296.1|	1_2945	460	457	100	100	460	79.35	  780
gi|50120130|ref|YP_049297.1|	1_2944	159	159	100	100	159	83.65	  249
gi|50120131|ref|YP_049298.1|	1_2943	272	270	99	99	270	67.78	  348
gi|50120132|ref|YP_049299.1|	1_2942	907	939	99	99	932	73.39	 1338
gi|50120133|ref|YP_049300.1|	1_2941	136	137	98	97	133	79.70	  225
gi|50120134|ref|YP_049301.1|	1_2939	151	151	96	96	145	68.28	  184
gi|50120135|ref|YP_049302.1|	1_2938	304	304	99	99	302	89.07	  510
gi|50120136|ref|YP_049303.1|	1_2937	86	86	100	100	86	72.09	  132
gi|50120137|ref|YP_049304.1|	1_2936	376	376	100	100	376	93.88	  746
gi|50120138|ref|YP_049305.1|	1_2935	761	762	100	100	762	91.86	 1471
gi|50120139|ref|YP_049306.1|	1_2934	241	249	96	93	231	86.58	  427
gi|50120140|ref|YP_049307.1|	1_2933	879	877	100	98	856	89.65	 1599
gi|50120141|ref|YP_049308.1|	1_2932	951	955	99	99	957	68.03	 1311
gi|50120142|ref|YP_049309.1|	1_2931	214	216	100	99	214	94.86	  405
gi|50120143|ref|YP_049310.1|	1_2930	894	889	99	99	891	61.17	 1053
gi|50120144|ref|YP_049311.1|	1_1833	389	392	95	94	371	49.73	  315
gi|50120146|ref|YP_049313.1|	1_2402	256	251	96	98	246	45.93	  207
gi|50120148|ref|YP_049315.1|	1_2752	295	253	83	97	246	47.97	  228
gi|50120149|ref|YP_049316.1|	1_2929	440	441	100	99	440	67.27	  559
gi|50120150|ref|YP_049317.1|	1_2928	560	558	99	100	559	71.74	  825
gi|50120151|ref|YP_049318.1|	1_2927	253	265	96	92	243	63.37	  321
gi|50120152|ref|YP_049319.1|	1_2926	285	285	100	100	285	95.79	  581
gi|50120153|ref|YP_049320.1|	1_2925	323	322	100	100	323	74.92	  484
gi|50120154|ref|YP_049321.1|	1_2924	476	462	98	99	468	65.38	  580
gi|50120156|ref|YP_049323.1|	1_2923	179	181	100	100	181	67.96	  243
gi|50120158|ref|YP_049325.1|	1_2922	397	397	100	100	397	77.08	  627
gi|50120159|ref|YP_049326.1|	1_2921	286	286	100	100	286	79.72	  454
gi|50120160|ref|YP_049327.1|	1_2920	256	258	99	99	255	85.10	  441
gi|50120161|ref|YP_049328.1|	1_2919	227	170	74	100	170	71.18	  263
gi|50120162|ref|YP_049329.1|	1_2918	177	228	100	78	177	86.44	  298
gi|50120163|ref|YP_049330.1|	1_2917	809	810	100	100	810	78.64	 1118
gi|50120164|ref|YP_049331.1|	1_1377	377	375	99	99	376	81.38	  604
gi|50120165|ref|YP_049332.1|	1_1378	336	338	99	98	336	66.37	  478
gi|50120166|ref|YP_049333.1|	1_1379	397	399	99	99	396	77.02	  597
gi|50120167|ref|YP_049334.1|	1_1380	564	568	100	100	568	78.17	  940
gi|229220653|ref|YP_049335.2|	1_1381	166	166	98	98	162	62.35	  201
gi|50120169|ref|YP_049336.1|	1_1382	157	183	96	83	151	54.97	  169
gi|50120170|ref|YP_049337.1|	1_1387	336	342	99	98	335	71.34	  481
gi|50120171|ref|YP_049338.1|	1_1386	372	371	99	99	369	65.85	  521
gi|50120172|ref|YP_049339.1|	1_2624	92	91	93	96	88	54.55	86.3
gi|50120173|ref|YP_049340.1|	1_1384	291	394	82	61	240	73.75	  353
gi|50120174|ref|YP_049341.1|	1_1383	117	114	97	100	115	55.65	  130
gi|50120175|ref|YP_049342.1|	1_2642	659	723	88	82	598	56.86	  653
gi|50120176|ref|YP_049343.1|	1_2635	160	165	94	91	150	55.33	  187
gi|50120177|ref|YP_049344.1|	1_2634	140	132	91	95	129	56.59	  138
gi|50120178|ref|YP_049345.1|	1_2633	259	263	97	96	252	75.00	  389
gi|50120179|ref|YP_049346.1|	1_2632	183	189	98	95	179	68.16	  267
gi|50120180|ref|YP_049347.1|	1_2631	578	575	98	99	567	78.48	  954
gi|50120181|ref|YP_049348.1|	1_2630	537	553	95	96	521	67.11	  650
gi|50120182|ref|YP_049349.1|	1_2629	216	216	100	100	216	66.20	  280
gi|50120183|ref|YP_049350.1|	1_2628	486	479	98	99	478	73.22	  676
gi|50120184|ref|YP_049351.1|	1_2627	316	315	96	96	303	74.26	  441
gi|50120185|ref|YP_049352.1|	1_2626	671	679	97	99	655	67.71	  811
gi|50120186|ref|YP_049353.1|	1_2625	206	208	89	88	184	60.87	  247
gi|50120188|ref|YP_049355.1|	1_2638	181	180	100	100	183	58.47	  214
gi|50120190|ref|YP_049357.1|	1_1388	767	766	96	98	755	58.15	  824
gi|50120191|ref|YP_049358.1|	1_2203	327	303	84	90	272	72.83	  386
gi|50120192|ref|YP_049359.1|	1_2907	212	212	100	100	212	70.75	  298
gi|50120193|ref|YP_049360.1|	1_2906	345	345	100	100	345	88.41	  637
gi|50120194|ref|YP_049361.1|	1_2905	208	208	100	100	208	94.23	  397
gi|50120195|ref|YP_049362.1|	1_2904	429	429	99	99	427	86.65	  728
gi|50120196|ref|YP_049363.1|	1_2903	238	235	99	100	235	91.49	  441
gi|50120197|ref|YP_049364.1|	1_2902	123	118	93	97	115	74.78	  180
gi|50120198|ref|YP_049365.1|	1_2901	487	487	100	100	487	76.18	  745
gi|50120199|ref|YP_049366.1|	1_2900	155	155	100	100	155	88.39	  289
gi|50120200|ref|YP_049367.1|	1_2899	183	189	99	96	182	86.81	  329
gi|50120201|ref|YP_049368.1|	1_2898	292	292	100	100	292	92.12	  556
gi|50120202|ref|YP_049369.1|	1_2897	345	346	100	99	345	69.57	  496
gi|50120203|ref|YP_049370.1|	1_2896	237	237	100	100	237	96.62	  467
gi|50120204|ref|YP_049371.1|	1_2895	150	150	99	99	149	85.23	  223
gi|50120205|ref|YP_049372.1|	1_2894	699	676	97	98	686	59.77	  777
gi|50120217|ref|YP_049384.1|	1_3252	72	249	86	25	62	54.84	82.4
gi|50120218|ref|YP_049385.1|	1_2698	75	75	96	97	73	64.38	95.5
gi|50120219|ref|YP_049386.1|	1_2893	205	228	98	88	201	59.20	  255
gi|50120228|ref|YP_049395.1|	1_2892	63	62	100	100	63	74.60	78.6
gi|50120229|ref|YP_049396.1|	1_2891	223	224	99	99	221	65.16	  303
gi|50120230|ref|YP_049397.1|	1_2890	375	375	100	100	375	86.67	  685
gi|50120231|ref|YP_049398.1|	1_2889	125	127	99	94	124	65.32	  174
gi|50120233|ref|YP_049400.1|	1_2888	69	69	100	100	69	97.10	  134
gi|50120234|ref|YP_049401.1|	1_2887	127	127	100	100	127	70.08	  165
gi|50120235|ref|YP_049402.1|	1_2885	65	69	98	100	69	75.36	98.6
gi|50120236|ref|YP_049403.1|	1_2884	321	321	100	100	321	93.15	  632
gi|50120237|ref|YP_049404.1|	1_2883	227	233	98	95	222	73.42	  351
gi|50120238|ref|YP_049405.1|	1_2882	87	87	100	100	87	91.95	  147
gi|50120239|ref|YP_049406.1|	1_2881	403	403	99	99	402	88.56	  746
gi|50120240|ref|YP_049407.1|	1_2880	371	381	98	99	378	62.70	  459
gi|50120241|ref|YP_049408.1|	1_2879	370	370	100	100	370	87.57	  635
gi|50120242|ref|YP_049409.1|	1_2878	634	636	100	98	623	84.91	 1117
gi|50120243|ref|YP_049410.1|	1_2877	156	156	100	100	156	95.51	  310
gi|50120244|ref|YP_049411.1|	1_2876	105	105	100	100	105	81.90	  181
gi|50120245|ref|YP_049412.1|	1_2875	213	219	99	96	210	71.43	  314
gi|50120246|ref|YP_049413.1|	1_2874	341	343	100	99	341	76.83	  525
gi|50120247|ref|YP_049414.1|	1_2873	184	184	92	95	170	69.14	  246
gi|50120248|ref|YP_049415.1|	1_2872	860	860	100	100	860	89.65	 1647
gi|50120249|ref|YP_049416.1|	1_2871	160	159	100	100	160	76.88	  265
gi|50120250|ref|YP_049417.1|	1_2870	241	241	100	100	241	89.63	  433
gi|50120251|ref|YP_049418.1|	1_2869	224	224	100	100	224	89.29	  407
gi|50120252|ref|YP_049419.1|	1_2868	246	246	100	100	246	90.24	  467
gi|50120253|ref|YP_049420.1|	1_2867	298	297	94	100	281	82.83	  504
gi|50120254|ref|YP_049421.1|	1_2866	509	527	100	97	509	75.44	  796
gi|50120255|ref|YP_049422.1|	1_2865	292	289	100	100	292	90.07	  494
gi|50120256|ref|YP_049423.1|	1_2864	159	161	100	99	159	88.05	  286
gi|50120257|ref|YP_049424.1|	1_2863	352	350	100	100	352	89.49	  622
gi|50120258|ref|YP_049425.1|	1_2862	474	476	100	99	474	89.87	  902
gi|50120259|ref|YP_049426.1|	1_2861	388	388	100	100	388	71.39	  519
gi|50120262|ref|YP_049429.1|	1_2859	554	554	100	100	554	93.68	 1078
gi|50120263|ref|YP_049430.1|	1_2858	407	407	99	99	406	82.02	  686
gi|50120264|ref|YP_049431.1|	1_2857	382	383	99	99	380	78.16	  620
gi|50120265|ref|YP_049432.1|	1_2856	266	266	100	100	266	86.84	  492
gi|50120266|ref|YP_049433.1|	1_2855	498	490	99	99	492	81.50	  810
gi|50120267|ref|YP_049434.1|	1_2854	552	552	100	100	552	89.31	 1055
gi|50120268|ref|YP_049435.1|	1_2853	149	148	98	99	146	91.78	  281
gi|50120269|ref|YP_049436.1|	1_2852	175	175	100	100	175	90.29	  331
gi|50120271|ref|YP_049438.1|	1_2851	555	564	100	100	567	70.00	  758
gi|50120272|ref|YP_049439.1|	1_2850	93	93	100	100	93	88.17	  165
gi|50120273|ref|YP_049440.1|	1_2849	255	260	100	98	256	76.56	  415
gi|50120274|ref|YP_049441.1|	1_2848	178	179	100	100	179	77.65	  286
gi|50120275|ref|YP_049442.1|	1_2847	547	547	100	100	547	90.68	 1036
gi|50120276|ref|YP_049443.1|	1_2846	142	142	100	100	142	80.28	  190
gi|50120277|ref|YP_049444.1|	1_2845	226	188	83	100	188	87.77	  341
gi|50120278|ref|YP_049445.1|	1_2844	910	909	99	99	909	81.08	 1489
gi|50120279|ref|YP_049446.1|	1_2843	191	191	100	100	191	62.83	  219
gi|50120280|ref|YP_049447.1|	1_2842	714	688	96	99	686	87.32	 1149
gi|50120281|ref|YP_049448.1|	1_2841	562	561	100	100	562	77.22	  824
gi|50120283|ref|YP_049450.1|	1_2840	68	68	100	100	68	69.12	  100
gi|50120287|ref|YP_049454.1|	1_2839	319	319	100	100	319	76.80	  508
gi|50120288|ref|YP_049455.1|	1_2838	497	476	95	99	472	71.19	  694
gi|50120289|ref|YP_049456.1|	1_2837	247	247	100	100	247	77.33	  385
gi|50120290|ref|YP_049457.1|	1_2836	218	219	100	100	219	76.26	  341
gi|50120291|ref|YP_049458.1|	1_2835	314	309	99	99	312	72.12	  461
gi|50120292|ref|YP_049459.1|	1_2834	245	245	99	99	244	74.59	  358
gi|50120295|ref|YP_049462.1|	1_2833	428	428	98	98	421	92.87	  827
gi|50120296|ref|YP_049463.1|	1_2832	129	129	100	100	129	84.50	  196
gi|50120297|ref|YP_049464.1|	1_2831	115	115	100	100	115	89.57	  208
gi|50120298|ref|YP_049465.1|	1_2830	588	588	100	100	588	96.26	 1189
gi|50120299|ref|YP_049466.1|	1_2829	238	238	100	100	238	92.86	  445
gi|50120300|ref|YP_049467.1|	1_2828	935	935	100	100	935	87.38	 1749
gi|50120301|ref|YP_049468.1|	1_2827	408	408	100	100	408	90.20	  728
gi|50120302|ref|YP_049469.1|	1_2826	388	388	99	97	375	95.31	  716
gi|50120303|ref|YP_049470.1|	1_2825	290	290	100	100	290	96.55	  563
gi|50120304|ref|YP_049471.1|	1_2824	522	521	100	100	522	91.38	  990
gi|50120305|ref|YP_049472.1|	1_2823	379	379	100	100	379	88.39	  699
gi|50120306|ref|YP_049473.1|	1_2822	38	38	100	100	38	76.32	64.7
gi|50120307|ref|YP_049474.1|	1_2821	97	96	96	97	93	82.80	  162
gi|50120308|ref|YP_049475.1|	1_2820	134	134	100	100	134	79.85	  238
gi|50120309|ref|YP_049476.1|	1_2819	228	228	100	100	228	91.67	  430
gi|50120310|ref|YP_049477.1|	1_2818	141	141	100	100	141	93.62	  238
gi|50120311|ref|YP_049478.1|	1_2817	395	399	28	33	111	81.98	  126
gi|50120312|ref|YP_049479.1|	1_2816	430	428	100	100	430	89.30	  793
gi|50120313|ref|YP_049480.1|	1_2815	169	168	100	100	169	86.98	  306
gi|50120314|ref|YP_049481.1|	1_2814	258	272	99	99	269	76.95	  353
gi|50120315|ref|YP_049482.1|	1_2813	238	239	100	99	238	81.93	  401
gi|50120317|ref|YP_049484.1|	1_2812	353	349	98	99	347	81.56	  588
gi|50120318|ref|YP_049485.1|	1_2811	241	241	99	97	233	71.13	  347
gi|50120320|ref|YP_049487.1|	1_2810	351	350	99	99	349	90.26	  659
gi|50120321|ref|YP_049488.1|	1_2809	250	250	100	100	250	92.00	  462
gi|50120322|ref|YP_049489.1|	1_2808	1045	1045	99	99	1039	84.31	 1794
gi|50120323|ref|YP_049490.1|	1_2807	493	507	99	99	502	60.96	  594
gi|50120324|ref|YP_049491.1|	1_2806	419	419	98	98	409	70.15	  569
gi|50120325|ref|YP_049492.1|	1_2805	116	136	74	63	86	53.49	96.3
gi|50120326|ref|YP_049493.1|	1_2804	150	147	100	100	151	51.66	  140
gi|50120327|ref|YP_049494.1|	1_2803	348	356	97	95	339	71.39	  507
gi|50120328|ref|YP_049495.1|	1_2800	339	338	99	100	338	84.62	  610
gi|50120329|ref|YP_049496.1|	1_2799	491	489	99	99	484	78.93	  768
gi|50120330|ref|YP_049497.1|	1_2798	263	269	100	100	269	73.98	  369
gi|50120332|ref|YP_049499.1|	1_2796	256	261	99	98	256	76.95	  399
gi|50120333|ref|YP_049500.1|	1_2795	229	229	100	100	229	84.72	  378
gi|50120334|ref|YP_049501.1|	1_2794	352	352	99	99	351	78.06	  548
gi|50120335|ref|YP_049502.1|	1_1161	287	284	97	99	284	59.15	  341
gi|50120336|ref|YP_049503.1|	1_1162	326	326	99	99	325	76.31	  507
gi|50120337|ref|YP_049504.1|	1_1163	383	384	99	99	382	72.77	  610
gi|50120338|ref|YP_049505.1|	1_1164	356	356	99	99	355	77.75	  585
gi|50120339|ref|YP_049506.1|	1_1165	414	415	99	99	413	78.45	  651
gi|50120340|ref|YP_049507.1|	1_24	321	322	100	100	322	68.94	  465
gi|50120341|ref|YP_049508.1|	1_2793	273	273	100	100	273	69.96	  393
gi|50120342|ref|YP_049509.1|	1_2792	332	331	100	100	332	73.49	  516
gi|50120343|ref|YP_049510.1|	1_2791	416	416	100	100	416	93.03	  804
gi|50120344|ref|YP_049511.1|	1_2790	358	358	89	92	320	92.45	  607
gi|50120345|ref|YP_049512.1|	1_2580	211	213	100	99	211	87.68	  372
gi|50120346|ref|YP_049513.1|	1_2581	302	302	100	100	302	86.09	  545
gi|50120347|ref|YP_049514.1|	1_2582	1015	1015	100	100	1015	89.36	 1936
gi|50120348|ref|YP_049515.1|	1_2788	676	677	100	100	677	87.89	 1258
gi|50120349|ref|YP_049516.1|	1_2787	369	369	100	100	369	89.16	  689
gi|50120350|ref|YP_049517.1|	1_2786	213	213	100	100	213	89.20	  401
gi|50120351|ref|YP_049518.1|	1_2785	193	193	100	100	193	93.78	  370
gi|50120352|ref|YP_049519.1|	1_2784	611	604	98	99	603	55.72	  667
gi|50120354|ref|YP_049521.1|	1_2783	528	529	100	100	529	74.10	  800
gi|50120356|ref|YP_049523.1|	1_2782	378	378	100	100	378	80.95	  657
gi|50120357|ref|YP_049524.1|	1_2781	144	144	100	100	144	74.31	  226
gi|50120358|ref|YP_049525.1|	1_2780	722	723	97	97	703	69.56	 1018
gi|50120371|ref|YP_049538.1|	1_2770	259	323	43	33	112	25.00	42.4
gi|50120375|ref|YP_049542.1|	1_2777	369	343	67	74	256	32.81	  120
gi|50120376|ref|YP_049543.1|	1_2776	305	305	99	100	306	42.81	  264
gi|50120377|ref|YP_049544.1|	1_2767	469	476	99	99	475	65.68	  635
gi|50120378|ref|YP_049545.1|	1_2766	456	457	100	99	456	73.46	  686
gi|50120379|ref|YP_049546.1|	1_2771	283	285	100	99	283	65.37	  402
gi|50120380|ref|YP_049547.1|	1_2772	178	178	99	99	176	81.82	  311
gi|50120381|ref|YP_049548.1|	1_2773	290	289	99	99	286	81.12	  497
gi|50120382|ref|YP_049549.1|	1_2763	298	299	100	99	298	82.21	  482
gi|50120383|ref|YP_049550.1|	1_2762	468	468	100	100	468	93.80	  907
gi|50120385|ref|YP_049552.1|	1_2760	225	224	100	100	225	56.89	  271
gi|50120386|ref|YP_049553.1|	1_2758	260	179	67	97	174	53.45	  206
gi|50120387|ref|YP_049554.1|	1_2757	710	714	99	99	712	68.40	 1028
gi|50120388|ref|YP_049555.1|	1_3514	185	176	86	91	161	38.51	  116
gi|50120394|ref|YP_049561.1|	1_3256	285	285	100	99	285	87.02	  501
gi|50120395|ref|YP_049562.1|	1_3255	503	503	100	100	503	86.48	  885
gi|50120396|ref|YP_049563.1|	1_3254	643	643	100	100	643	77.60	  985
gi|50120397|ref|YP_049564.1|	1_3251	328	328	100	100	328	85.06	  589
gi|50120398|ref|YP_049565.1|	1_3250	312	312	100	100	313	89.78	  572
gi|50120399|ref|YP_049566.1|	1_3249	515	521	100	99	515	84.27	  881
gi|50120400|ref|YP_049567.1|	1_3248	343	346	99	99	343	90.96	  590
gi|50120401|ref|YP_049568.1|	1_3247	377	377	100	100	377	83.29	  643
gi|50120402|ref|YP_049569.1|	1_3246	634	647	100	100	647	82.07	 1089
gi|50120403|ref|YP_049570.1|	1_3245	296	296	100	100	296	84.80	  527
gi|50120404|ref|YP_049571.1|	1_3244	274	275	99	99	273	80.22	  467
gi|50120405|ref|YP_049572.1|	1_1885	104	103	91	88	95	28.42	38.1
gi|50120411|ref|YP_049578.1|	1_2667	84	112	100	75	84	63.10	  110
gi|50120412|ref|YP_049579.1|	1_2668	110	110	100	100	110	90.91	  218
gi|50120413|ref|YP_049580.1|	1_2669	196	209	100	94	196	82.14	  337
gi|50120414|ref|YP_049581.1|	1_2072	134	134	100	100	134	86.57	  213
gi|50120416|ref|YP_049583.1|	1_2521	299	344	90	78	271	43.17	  189
gi|50120422|ref|YP_049589.1|	1_3258	92	94	96	89	88	34.09	53.9
gi|50120425|ref|YP_049592.1|	1_1288	7048	2877	16	40	1190	38.46	  676
gi|50120428|ref|YP_049595.1|	1_2649	1040	1036	98	99	1024	70.31	 1477
gi|50120429|ref|YP_049596.1|	1_2648	358	357	99	100	357	65.55	  472
gi|50120433|ref|YP_049600.1|	1_3402	441	447	95	94	419	54.65	  464
gi|50120434|ref|YP_049601.1|	1_3403	525	505	96	96	511	33.86	  213
gi|50120435|ref|YP_049602.1|	1_3404	209	216	95	88	198	47.47	  179
gi|50120437|ref|YP_049604.1|	1_3219	314	305	71	80	224	48.58	  218
gi|50120438|ref|YP_049605.1|	1_2647	238	252	100	94	238	61.34	  308
gi|50120439|ref|YP_049606.1|	1_2646	299	297	98	99	293	77.13	  485
gi|50120440|ref|YP_049607.1|	1_2643	435	429	94	100	410	85.75	  708
gi|50120441|ref|YP_049608.1|	1_2754	297	298	99	98	294	55.44	  332
gi|50120443|ref|YP_049610.1|	1_2639	698	716	100	97	698	87.11	 1294
gi|50120444|ref|YP_049611.1|	1_2350	559	559	100	100	559	56.89	  654
gi|50120445|ref|YP_049612.1|	1_2701	634	281	30	67	198	32.02	67.4
gi|50120452|ref|YP_049619.1|	1_2452	325	320	95	93	318	35.00	  137
gi|50120454|ref|YP_049621.1|	1_2623	317	326	100	97	317	82.02	  515
gi|50120455|ref|YP_049622.1|	1_2622	440	438	99	99	437	85.58	  741
gi|50120462|ref|YP_049629.1|	1_1592	340	353	90	89	313	44.41	  258
gi|50120466|ref|YP_049633.1|	1_3520	337	338	99	99	343	40.82	  239
gi|50120468|ref|YP_049635.1|	1_2620	446	453	99	98	445	93.26	  778
gi|50120477|ref|YP_049644.1|	1_2619	474	478	100	100	478	81.38	  794
gi|161501879|ref|YP_049645.2|	1_2618	477	472	96	97	456	81.36	  780
gi|50120481|ref|YP_049648.1|	1_2697	500	501	100	99	500	75.40	  802
gi|50120482|ref|YP_049649.1|	1_2742	486	485	98	98	477	81.55	  816
gi|50120483|ref|YP_049650.1|	1_2172	592	582	96	97	566	63.25	  627
gi|50120484|ref|YP_049651.1|	1_2171	503	502	97	97	486	72.02	  708
gi|50120486|ref|YP_049653.1|	1_2170	275	272	95	95	267	52.06	  248
gi|50120487|ref|YP_049654.1|	1_2169	292	267	84	92	245	56.33	  253
gi|50120490|ref|YP_049657.1|	1_2551	597	597	99	99	592	83.61	 1048
gi|50120491|ref|YP_049658.1|	1_2550	269	267	92	93	248	81.85	  417
gi|50120492|ref|YP_049659.1|	1_2549	529	566	91	93	482	68.11	  600
gi|50120493|ref|YP_049660.1|	1_2548	376	364	96	98	362	68.51	  498
gi|50120494|ref|YP_049661.1|	1_2547	312	308	98	99	305	73.11	  476
gi|50120495|ref|YP_049662.1|	1_2546	252	254	89	100	225	52.94	  256
gi|50120496|ref|YP_049663.1|	1_99	245	250	100	98	246	71.14	  367
gi|50120497|ref|YP_049664.1|	1_2065	204	207	99	98	203	50.74	  207
gi|50120502|ref|YP_049669.1|	1_2066	220	221	100	100	221	66.06	  313
gi|50120503|ref|YP_049670.1|	1_2537	323	325	99	98	320	78.12	  519
gi|50120507|ref|YP_049674.1|	1_3751	399	407	94	93	378	47.09	  329
gi|50120510|ref|YP_049677.1|	1_646	55	345	67	11	37	43.24	34.3
gi|50120513|ref|YP_049680.1|	1_3051	296	296	100	100	296	87.50	  527
gi|50120516|ref|YP_049683.1|	1_410	44	218	70	17	31	67.74	45.1
gi|50120521|ref|YP_049688.1|	1_2395	230	224	97	99	223	62.78	  299
gi|50120526|ref|YP_049693.1|	1_397	300	336	94	87	293	26.62	98.6
gi|50120529|ref|YP_049696.1|	1_2070	118	114	99	100	117	44.44	  100
gi|50120530|ref|YP_049697.1|	1_3590	615	382	44	71	289	22.49	42.4
